Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
20990,Ballyprint,,1 - 10,0.395309,1,0.395309,venture_unknown,Late Stage Venture,,,crunchbase,Galgorm,United Kingdom,UK&I,,,,,Ballymena,2e821e81b2084b9c9998b2b3dcea7c80,BT42 1FL,ballyprint
20991,Karyosoft,,1 - 10,0.125,2,0.075,venture_unknown,Late Stage Venture,1.0,8185034.0,crunchbase,Carmel,United States,US-Central,,Midwest,Right Side Capital Management,,Indiana,4fcc4de63bc044a1bf3ff3e2b6a0a531,46032,karyosoft
20992,Jump AI,,,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,11530099.0,crunchbase,Fremont,United States,US-West,['YobiAI'],Northern California,Exfinity Venture Partners;growX ventures,,California,8c6d16d82dac48a4ad8dd2267eac131b,94536,jump-ai
20993,Punjab Renewable Energy Systems,,,7.728703,3,2.728703,venture_b,Early Stage Venture,1.0,10111821.0,crunchbase,Mumbai,India,India,['PRESPL'],,Shell Ventures,,Maharashtra,68852c6ce2914a68b7f73d26b1f4a06c,400 614,punjab-renewable-energy-systems
20994,Batavia Healthy Food,,11 - 50,0.341743,2,0.104505,venture_a,Early Stage Venture,3.0,17018968.0,crunchbase,Madrid,Spain,Mediterranean,,,Eatable Adventures,"Botella, Francisco;Cabañero, José Luis",Madrid,6b763f36d16a4943bed37e6591b27939,28004,batavia-healthy-food
20995,Max-bone,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,2.0,1339694.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Cooley;Colle Capital Partners,,California,79fc2bed046143f2b91a117fcc1ee554,90048,max-bone
20996,Algenex,,1 - 10,4.525399,1,4.525399,venture_unknown,Late Stage Venture,2.0,20488456.0,crunchbase,Pozuelo De Alarcón,Spain,Mediterranean,,,Cleon Capital;Vita Advisory,,Madrid,215d0e17fc0d4d968c2e861301fa4a9a,28223,algenex
20997,nexba,,11 - 50,6.0,1,6.0,venture_a,Early Stage Venture,1.0,2109774.0,crunchbase,North Sydney,Australia,Oceania,,,Gaingels,,New South Wales,f747cf9e86d343d984e6a026a27f2a76,2060,nexba
20998,Kolmostar,,11 - 50,10.5,1,10.5,venture_a,Early Stage Venture,5.0,10497538.0,crunchbase,Fremont,United States,US-West,,Northern California,StarVC;Eastern Bell Capital;AB Initio Capital Management;FREES FUND;Momenta Ventures,,California,2876916917cd40ca8eef66387c8afecc,94539,kolmostar
20999,Gohoo,,,10.59,1,10.59,venture_a,Early Stage Venture,3.0,,crunchbase,Hangzhou,China,Greater China,"['够货', 'Gohoo']",,Longfor Group;Qiming Venture Partners;Bertelsmann Asia Investments,,Zhejiang,8f12cb91169a4956abbbca311b58d30d,,sufficient-goods
21000,Lumina Analytics,,51 - 100,5.0,1,5.0,venture_unknown,Late Stage Venture,,8662296.0,crunchbase,Tampa,United States,US-Central,['Lumina'],Florida,,,Florida,67268b74dc244e35afe9b6feebe58b27,33602,lumina-analytics
21001,ChengTech,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,8324096.0,crunchbase,Shenzhen,China,Greater China,"['承泰科技', '沈阳承泰科技有限公司', 'Chengtai Technology']",,Blueflame Capital,,Guangdong,3db59db1ed30474d964dbc5706c6a01b,,chengtai-technology
21002,Quick Reach,,,5.931222,1,5.931222,venture_unknown,Late Stage Venture,1.0,21209471.0,crunchbase,Green Lane,United States,,,,Mercia Fund Managers,,Pennsylvania,8e94476af23f45fe9c7722f44ba18f8d,M30 0SF,quick-reach
21003,Springfield Solutions,,51 - 100,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,20028718.0,crunchbase,Hull,United Kingdom,UK&I,,,HSBC,,"Kingston upon Hull, City of",02e343f918ae457993e2dd09296db3fc,HU9 1EH,springfield-solutions
21004,Measure Protocol,,1 - 10,2.623295,1,2.623295,venture_unknown,Late Stage Venture,2.0,6664312.0,crunchbase,London,United Kingdom,UK&I,['Measure'],,Dynata;Blockchain Valley Ventures,,England,756479d9bdfb47748452bf16e673d0e0,,measure-protocol-ltd
21005,AllRight.com,,11 - 50,1.65,2,1.5,venture_a,Early Stage Venture,1.0,259163.0,crunchbase,San Francisco,United States,,"['kidkidu.com', 'allright.io']",,Flashpoint,,California,4fe7887e8693477690ee339e455e3d3b,,allright-io
21006,MakerOS,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,2.0,3963222.0,crunchbase,Detroit,United States,US-East,,New York,EOS Global;SVK Crypto,,Michigan,b94e451fe98a447da85bade59f58ae55,10013,makeros
21007,Side,,51 - 100,35.0,3,35.0,venture_c,Late Stage Venture,1.0,2048060.0,crunchbase,San Francisco,United States,,,,Sapphire Ventures,,California,7108ece90e2442f8ab74e9b84fb35e5b,,side-5e5b
21008,Zongteng Network,,1001 - 5000,104.29393,2,104.29393,venture_b,Early Stage Venture,3.0,3892036.0,crunchbase,Xiamen,China,Greater China,['纵腾网络'],,Eastern Bell Capital;Cathay Capital;GLP,,Fujian,2106ca37126741869dbbfce8609ba32a,,fujian-zongteng-network
21009,Midas Education,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,820026.0,crunchbase,Seattle,United States,,,,Tech Coast Angels,,Washington,79b3137ee139435186bf672b99705ded,,midas-education
21010,Play Secret,,,4.44395,3,2.978362,venture_a,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,"['玩秘', '北京轮子科技有限公司', 'Lunzi Technology']",,Yuerong Capital,,Beijing,7b737ab75f9448af9a3d8748f0dca5ce,,play-secret
21011,Bora Network Technology,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,2367843.0,crunchbase,Yunyang,China,Greater China,"['博拉科技', '杭州博拉网络科技有限公司', 'Boranet']",,Gobi Partners,,Henan,07efec72dfed4bfeb6c8cb4fe2f0ff1a,,bora-network-technology
21012,Jiamengjia,,,10.744591,2,10.0,venture_a,Early Stage Venture,,8294486.0,crunchbase,Chaoyang,China,Greater China,"['zgjmj.com', '北京加盟家', 'Franchisee ']",,,,Liaoning,93e7949f867a4e34a5f5aa5e828673e9,,franchisee
21013,Axon Intelligence,,,2.978362,1,2.978362,venture_a,Early Stage Venture,,9447019.0,crunchbase,Binjiang,China,Greater China,"['Aixin Intelligent Technology', '艾芯智能']",,,,Jiangxi,89317b7dee34485a8cefd0c3bf459e63,,axon-intelligence
21014,OmmaSign,,11 - 50,1.7,1,1.7,venture_a,Early Stage Venture,1.0,4156885.0,crunchbase,Üsküdar,Turkey,CESA,,,212,,Istanbul,a08b27c078904976a37bdc2779203325,,ommasign
21015,Harmony Cloud,,,4.825796,4,34.395067,venture_b,Early Stage Venture,2.0,3704502.0,crunchbase,Hangzhou,China,Greater China,,,Citycloud;Alibaba Capital Partners,,Zhejiang,7556f34a59c84bbfa8496445224a9865,,harmony-cloud
21016,MotoRefi,,11 - 50,13.3,2,8.6,venture_a,Early Stage Venture,5.0,670639.0,crunchbase,Arlington,United States,US-East,,Mid-Atlantic,CMFG Ventures;Gaingels;Motley Fool Ventures;Accomplice;Link Ventures,,Virginia,5b5be6926a1c4caba90d53292d5c3fa1,22203,motorefi
21017,Reputation Lab,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5639582.0,crunchbase,Moscow,Russian Federation,CESA,,,,"Alikov, Anton",Moscow City,9ddf3cc925fc4293932898333e0ad012,105064,reputation-lab
21018,Sidorin Lab,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,2884924.0,crunchbase,Moscow,Russian Federation,CESA,,,,"Alikov, Anton",Moscow City,34789f652cae4001bf0de3e6ca40032d,,sidorin-lab
21019,Octave,,11 - 50,14.0,3,11.0,venture_a,Early Stage Venture,3.0,1940103.0,crunchbase,San Francisco,United States,,,,Company Ventures;Greycroft;Obvious Ventures,,California,13ce4912059c45508685fa2f8b40b269,,octave-b269
21020,Revix,,1 - 10,1.0,2,0.0,venture_unknown,Late Stage Venture,1.0,3731130.0,crunchbase,London,United Kingdom,UK&I,,,Sabvest Limited,,England,74a819424f4d41018930c4568ab94341,EN5 4AT,revix
21021,Bidderlo,,501 - 1000,1.0,1,1.0,venture_a,Early Stage Venture,1.0,1866224.0,crunchbase,Los Angeles,United States,US-West,,Greater Los Angeles,Firstime Venture Capital,,California,67f187f97d8a4071acc36672963f2fda,90046,bidderlo
21022,Earth Science Analytics,,11 - 50,2.854423,1,2.854423,venture_a,Early Stage Venture,1.0,4782714.0,crunchbase,Stavanger,Norway,Nordics,,,Saudi Aramco Energy Ventures,,Rogaland,1729cc9609a9482ba30337cd38fdc533,,earth-science-analytics
21023,Unstoppable Domains,,1 - 10,4.73,2,4.0,venture_a,Early Stage Venture,2.0,287882.0,crunchbase,San Francisco,United States,,,,Draper Associates;Boost VC,,California,1b1c092ac3554cf3b2f38c864151644b,,unstoppable-domains
21024,LeadFamly,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,104832.0,crunchbase,Aarhus,Denmark,Nordics,,,Bumble Ventures,,Midtjylland,6aa0ae5395af496ab61d119357582903,8200,lead-famly
21025,Justify,,1 - 10,0.5708850000000001,1,0.5708850000000001,venture_unknown,Late Stage Venture,,12040430.0,crunchbase,Stavanger,Norway,Nordics,,,,,Rogaland,03c7b1066126424eb36b4fb8933a72d3,4014,justify
21026,Alicerce,,101 - 250,1.0,3,25.0,venture_a,Early Stage Venture,2.0,627409.0,crunchbase,São Paulo,Brazil,Latam South,"['Alicerce Educacao', 'Alicerce Educação']",,Valor Capital Group;Canary,,Sao Paulo,ef43d24fca654edc98a086f71e0915c3,01310-100,alicerce
21027,FIOTECH SOLUTIONS,,11 - 50,0.05,1,0.05,venture_a,Early Stage Venture,,,crunchbase,Ho Chi Minh City,Vietnam,Asean,,,,,NA - Vietnam,ac82b6c60faa470286fdaa6e5581d34d,,fiotech-solutions
21028,UZURV,,11 - 50,5.0,1,5.0,venture_a,Early Stage Venture,2.0,2902364.0,crunchbase,Richmond,United States,US-East,"['UZURV360, U360']",Mid-Atlantic,,"l'isle-Engelhardt, Diane Briere de;Engelhardt, Henry",Virginia,24440b9e8602491dbedd8cbad07d3c77,23219,uzurv-3c77
21029,Josh Wood Colour,,,6.492537,1,6.492537,venture_a,Early Stage Venture,3.0,913937.0,crunchbase,London,United Kingdom,UK&I,,,Index Ventures;Venrex Investment Management;JamJar Investments,,England,db1ad5156af14f52a43f0a18d09165d4,,josh-wood-colour
21030,Mynt,,1 - 10,2.905337,2,1.773237,venture_a,Early Stage Venture,2.0,7225422.0,crunchbase,Stockholm,Sweden,Nordics,,,Svea Ekonomi;Luminar Ventures,,Stockholms Lan,8642b9ceaaad42279edd71db6a16751f,11144,mynt-751f
21031,On the dot woman,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,1.0,7184402.0,crunchbase,Austin,United States,US-West,,Central Texas,Southwest Angel Network,,Texas,182dedff31df4e4bb16a410c3b720535,78769,on-the-dot-woman
21032,Orderful,,11 - 50,10.0,1,10.0,venture_a,Early Stage Venture,1.0,1145263.0,crunchbase,San Francisco,United States,US-West,,Northern California,Andreessen Horowitz,,California,3f4b7f8ca0af446b85c7de6a94720b73,94123,orderful
21033,Stateside Adventures,,,0.0,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,['游美国际营地'],,Rongzheng Investment Consulting;Source Code Capital,,Beijing,07bbe6d175ba43af9cdf2ea3a0e21580,,stateside-adventures
21034,IVIDATA,,251 - 500,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,4536052.0,crunchbase,Santa Clara,United States,,,,Keensight Capital;Isai,,California,85025b5cd20540bbbc01f44c511aef29,92300,ividata
21035,Momself,,,0.0,1,0.0,venture_a,Early Stage Venture,2.0,21483843.0,crunchbase,Hangzhou,China,Greater China,,,FREES FUND;Babytree,,Zhejiang,4872d12d58ba48369e28ab86416d71a2,,momself
21036,eCloudTech,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,16092353.0,crunchbase,Nanjing,China,Greater China,"['Yunxinda Technology', ' 云信达']",,Oriental Fortune Capital,,Jiangsu,1f043d2aac964f5897e97fb13e9682c2,,ecloudtech
21037,PayRight,,11 - 50,27.0,1,27.0,venture_d,Late Stage Venture,2.0,1229452.0,crunchbase,Hawthorn,Australia,Oceania,,,Escala Partners;Henslow,,Victoria,05ae8c32210548e7b40fde504559d772,3123,payright
21038,Junxin Wealth,,,1.423589,2,1.423589,venture_a,Early Stage Venture,1.0,,crunchbase,Beijing,China,Greater China,['君信财富'],,eBroker,,Beijing,6872ec9906d5449fb3a159071c30a6c4,100020,junxin-wealth
21039,Yaohai Bio,,,7.433397,1,7.433397,venture_a,Early Stage Venture,1.0,,crunchbase,Nanjing,China,Greater China,"['耀海生物', 'Jiangsu Haiwang Bio-Pharmaceutical Co.']",,Wuhan Renfu Biomedical Industry Investment Fund Center,,Jiangsu,694ebb6ec89249f097816a90cc212fac,,yaohai-bio
21040,SNIPR Biome,,11 - 50,50.0,1,50.0,venture_a,Early Stage Venture,1.0,5938155.0,crunchbase,Copenhagen,Denmark,Nordics,,,Lundbeckfonden Ventures,,Hovedstaden,c77e9f4c05654fbabfd6687963e2a7b2,2100,snipr-biome
21041,Transsnet Music,,251 - 500,25.5,2,20.0,venture_a,Early Stage Venture,2.0,207714.0,crunchbase,Shenzhen,China,Greater China,"['Boomplay', 'Boomplay Music', 'Boom Player']",,Maison Capital;Seas Capital,,Guangdong,fda5bb53240d4b81a9e932fd9bf95a65,,transsnet-music-limited
21042,SteadySense,,11 - 50,6.755342,1,6.755342,venture_a,Early Stage Venture,1.0,,crunchbase,Graz,Austria,GSA,,,eQventure,,Steiermark,8b2af874f054459795c0936f29bc8c48,8054,steadysense
21043,gopinata,,,1.255,2,1.125,venture_unknown,Late Stage Venture,,1430973.0,crunchbase,Harrison,United States,US-East,,New York,,,New York,44ce27a8ce724b8397d9e460768f3850,10013,pinata-3850
21044,Changren Information Technology,,,14.866794,1,14.866794,venture_a,Early Stage Venture,,,crunchbase,Shanghai,China,Greater China,['常仁科技'],,,,Shanghai,bd7389e3d2314c9bba1be82e974143de,,changren-information-technology
21045,Spring Fish,,,5.962585,2,5.962585,venture_b,Early Stage Venture,1.0,1276557.0,crunchbase,Tianhe,China,Greater China,"['仙泉湖', 'Xianquan Hu', '广东仙泉湖水产连锁有限公司']",,Hezhi Investment,,Hubei,417cd63784d84b718844d5cfd61778bd,,xianquan-lake
21046,Emergen,,,29.812924,2,29.812924,venture_b,Early Stage Venture,2.0,5531460.0,crunchbase,Yuyao,China,Greater China,"['智昌集团', 'Emergen', '浙江智昌机器人科技有限公司']",,Lantern Capital;Qiming Venture Partners,,Zhejiang,409a81858cdb467d88bf5d4a457af865,315000,emergen
21047,Tmxmall,,,2.683163,1,2.683163,venture_a,Early Stage Venture,1.0,131915.0,crunchbase,Yangpu,China,Greater China,,,Guangzhou Sier Investment,,Hainan,02374944b17141ed9e7ea18d6ec549f2,,tmxmall
21048,Forte,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,11.0,7141136.0,crunchbase,San Francisco,United States,,['Forte Labs'],,1confirmation;a16z crypto;Coinbase Ventures;Canaan Partners;Abstract Ventures;Andreessen Horowitz;TransLink Capital;The House Fund;Battery Ventures,"Srinivasan, Balaji;Ehrsam, Fred",California,fd6d746266424b568eca5a9b628fe22c,,forte-e22c
21049,Cutting Edge Spine,,1 - 10,1.25,1,1.25,venture_unknown,Late Stage Venture,,26585148.0,crunchbase,Waxhaw,United States,US-Central,['CES'],"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,4a1b6bfc683545a497de8951dbbfc58b,28173,cutting-edge-spine
21050,MERGED RE,,11 - 50,0.4,2,15.0,venture_a,Early Stage Venture,,,crunchbase,Orlando,United States,US-Central,"['MERGED', 'MERGED RE', 'MERGED Blockchain', 'MERGED Transaction Platform']",Florida,,,Florida,8edcea09b04c45fb86eabb522d9b5be5,32835,merged-re
21051,BiVACOR,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,11207103.0,crunchbase,Houston,United States,,,,OneVentures,,Texas,cbfba63bd45e4e57a3710a31fe8e1d51,77021-2040,bivacor
21052,Coded Minds,,,2.72256,1,10.890239,venture_a,Early Stage Venture,1.0,5452395.0,crunchbase,Dubai,United Arab Emirates,MENA,,,Alarabi Investments,,Dubai,55fe313d0ef34d20b68a7b8e2c464a22,1101-03,coded-minds
21053,Truepill,,,13.4,3,10.0,venture_a,Early Stage Venture,5.0,1920218.0,crunchbase,San Mateo,United States,US-West,,Northern California,Y Combinator;Amity Ventures;Sound Ventures;Initialized Capital;Tuesday Capital,,California,3fe1a95331fb42fb80f1d959aecab4c1,94402,truepill
21054,NeuBase Therapeutics,,11 - 50,9.0,1,9.0,venture_unknown,Late Stage Venture,,3926692.0,crunchbase,Pittsburgh,United States,US-Central,,East Central,,,Pennsylvania,0b7f51faa01c43b49165f0324d10d045,15203,neubase-therapeutics
21055,PT on Demand,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Charleston,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Good Growth Capital,,South Carolina,959d917708e844acba98ca9ebbfae483,29492,pt-on-demand
21056,CarRecord,,,0.0,1,30.0,venture_a,Early Stage Venture,,2026704.0,crunchbase,Brisbane,Australia,Oceania,['CarRecord'],,,,Queensland,3cf6886a040844818a2f21f712ed41d5,,carrecord-ltd
21057,VPO,,,5.965453,3,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Shenzhen,China,Greater China,['VPO微珀'],,Handing Asset,,Guangdong,e2018675b5464d229704a4ea4c25d302,,vpo
21058,Yishou,,,8.779829,2,8.200388,venture_b,Early Stage Venture,3.0,7054766.0,crunchbase,Guangzhou,China,Greater China,"['一手APP', 'Yishou App', '广州富米科技有限公司', '富米一手网']",,Matrix Partners China;Shunwei Capital;Huasheng Capital,,Guangdong,5fb3b2ef19064ff1b255f836d9fed944,,one-hand
21059,Guochen Robot,,,14.909796,1,14.909796,venture_a,Early Stage Venture,2.0,3904038.0,crunchbase,Hangzhou,China,Greater China,"['国辰机器人', '杭州国辰机器人科技有限公司', 'Hangzhou Guochen Robot Technology']",,Hongcheng Capital;YS Investment,,Zhejiang,651545efacd64be9b49ecf71089d7052,,hangzhou-guochen-robot-technology
21060,MessengerPeople,,51 - 100,5.962503,2,5.962503,venture_a,Early Stage Venture,3.0,123265.0,crunchbase,Munich,Germany,GSA,,,Müller Medien;Wessel Management;High-Tech Grunderfonds,,Bayern,3036b032e3d84a3ca9c0b22b88e3660d,80336,messengerpeople
21061,SecureCircle,,11 - 50,2.5,2,2.0,venture_a,Early Stage Venture,,10165785.0,crunchbase,Santa Clara,United States,US-West,,Northern California,,,California,3717f778fe3d4c078c17c7b23b370e81,95054,securecircle
21062,Sketch,,11 - 50,20.0,1,20.0,venture_a,Early Stage Venture,1.0,77224.0,crunchbase,The Hague,Netherlands,WEM,,,Benchmark,,Zuid-Holland,a44465df8ef24f5abfd943a92838a435,,sketch-app
21063,ICreativeStore,,,4.46426,2,4.46426,venture_a,Early Stage Venture,,,crunchbase,Beijing,China,Greater China,['人人链'],,,,Beijing,d3e18b6daa974b3d8aa4ca47a4111f36,,icreativestore
21064,Replenium,,11 - 50,8.0,1,8.0,venture_a,Early Stage Venture,3.0,2248140.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,GLP,"Leigh, Justin;Furphy, Tom",Washington,e415009421df412d9ea56bd36b706fd7,98104,replenium
21065,Chaoneng Xiaohei,,,2.987775,3,2.987775,venture_a,Early Stage Venture,3.0,11352645.0,crunchbase,Wuhan,China,Greater China,"['超能小黑', '武汉黑狗科技有限公司']",,Bochuang Qizhi Venture Capital;Faxian Venture Capital;Legend Star,,Hubei,ba5527fb7ddc44acb707d32c8d822176,,super-black-black-dog-technology
21066,Vision Academy,,,0.0,1,0.0,venture_a,Early Stage Venture,1.0,563937.0,crunchbase,Changning,China,Greater China,"[' 唯寻', '唯寻国际教育', 'Weixun Guoji Jiaoyu', '上海牛剑教育科技有限公司']",,Yonghua Capital,,Shanghai,2c5dc82207404f0287a4b63c74197748,,vision-academy
21067,Yinengtong,,,6.721141,4,4.481663,venture_a,Early Stage Venture,1.0,,crunchbase,Suzhou,China,Greater China,['意能通'],,Oriza Holdings,,Jiangsu,5b53158b6e984214953183b07084a11a,,yi-neng-tong
21068,Rimot.io,,,1.8,2,1.2,venture_unknown,Late Stage Venture,1.0,9317505.0,crunchbase,Dartmouth,Canada,Canada,,,Innovacorp,,Nova Scotia,f80fc6db1e4b4975af92f4fcc2e17296,B2Y 4M9,rimot-io
21069,Aige Chibaole,,,0.0,2,0.0,venture_a,Early Stage Venture,2.0,,crunchbase,Shanghai,China,Greater China,"['艾格吃饱了', '上海吃饱了信息科技有限公司']",,Pros Partners;SVB Capital,,Shanghai,c8a00fc3746c46038b0dd147d4056e4c,,aige-chibaole
21070,51youse.com,,,7.454675999999999,1,7.454675999999999,venture_a,Early Stage Venture,1.0,3792541.0,crunchbase,Suzhou,China,Greater China,['51有色'],,Nanling Huiye Fund,,Jiangsu,46cda2589fea42f58e7b595b2d9ceb20,,51youse-com
21071,Jimu Technology,,,0.0,3,0.0,venture_a,Early Stage Venture,1.0,,crunchbase,Palo Alto,United States,,"['极木科技', 'Jimu Motors']",,Flyfot Ventures,,California,726c5262be6c4863bee8a6f2783eb3a1,,jimu-technology
21072,Yetitablet,,51 - 100,1.261186,2,1.179318,venture_unknown,Late Stage Venture,1.0,7887928.0,crunchbase,Espoo,Finland,Nordics,['Kuori Oy'],,insmat,,Southern Finland,ccae2171b30f4095ab787c3b460a3d2e,02150,yetitablet
21073,Supertree,,,2.5,2,2.5,venture_a,Early Stage Venture,2.0,11207338.0,crunchbase,Seoul,South Korea,Korea,,,Korea Investment Partners;SBI Investment Korea,,Seoul-t'ukpyolsi,5bacce4b2cd142ee9aadfd17f03e6e8f,,supertree
21074,Feed Algae,,,2.0,2,2.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,LGT Venture Philanthropy,,England,bd0680648f8143f38467f11d1829dcb7,W1G 8TB,feed-algae
21075,Nutrition Innovation,,11 - 50,5.0,1,5.0,venture_a,Early Stage Venture,2.0,9345340.0,crunchbase,Singapore,Singapore,Asean,,,VisVires New Protein;Enerfo,,Central Region,ee13b3bf1ccc4830969915e14cbf7981,,nutrition-innovation
21076,ExsoMed,,11 - 50,6.75,1,6.75,venture_unknown,Late Stage Venture,,17576090.0,crunchbase,Phoenix,United States,US-West,['Extremity Surgical Solutions'],Mountain Desert,,,Arizona,1276c4d8849c4faab7ebf3327312db93,85020,exsomed
21077,ORTHOReBIRTH,,11 - 50,13.900012,5,4.923467,venture_unknown,Late Stage Venture,1.0,22760963.0,crunchbase,Georgetown,United States,US-West,['ORTHOReBIRTH USA'],Central Texas,QB Capital,,Texas,3362030186b84bdc8681491aa4632e7a,78626,orthorebirth
21078,Extend,,11 - 50,16.4,1,16.4,venture_a,Early Stage Venture,1.0,4421760.0,crunchbase,San Francisco,United States,,['Extend'],,GreatPoint Ventures,,California,892215244f8648e5993e9d267fe38788,,extend
21079,EnClear Therapies,,1 - 10,12.0,3,10.0,venture_a,Early Stage Venture,7.0,16292917.0,crunchbase,Cambridge,United States,US-East,,New England,Dolby Family Ventures;Amgen Ventures;Presight Capital;20/20 HealthCare Partners;Thiel Capital;Global health sciences venture fund,"Thiel, Peter",Massachusetts,31031df5688b41cf84f2e8c9dade657c,02139,enclear-therapies
21080,"LikeRE.com, Inc.",,51 - 100,2.5,1,27.5,venture_a,Early Stage Venture,,2060715.0,crunchbase,Denver,United States,US-West,"['LikeRE.com', 'LikeRE', 'Like RE']",Mountain Desert,,,Colorado,5d609aec7ad64c58a62137d76aec8c62,80113,real-estate-social-network
21081,Sensatek Propulsion Technology,,,2.0,1,2.0,venture_unknown,Late Stage Venture,4.0,,crunchbase,Daytona Beach,United States,US-Central,,Florida,VentureWell;Starter Studio;Cloquet Capital Partners;Rhapsody Venture Partners,,Florida,bb4ebf1f2a7a4c4c8f7903486821d692,32114,sensatek-propulsion-technology
21082,Mingpianxia,,,4.472805,1,4.472805,venture_a,Early Stage Venture,2.0,28099464.0,crunchbase,Shenzhen,China,Greater China,"['名片侠', '深圳市青蜂侠互联网有限公司']",,Ruichi Capital;JiAn Investment,,Guangdong,d17371d9debd4460854d5e85be97d32b,,mingpianxia
21083,Eeasy Tech,,,3.047659,2,0.0,venture_a,Early Stage Venture,5.0,750471.0,crunchbase,Tangjiabang,China,Greater China,"['亿智电子科技有限公司', '亿智电子', 'Yizhi Dianzi']",,Delta Capital;JIC Capital;Everest Venture Capital;Zhuhai Science & Technology Venture Capital;Intel Capital,,Zhejiang,5e7e944f86e0494a8d60b3829b94ba70,,yizhi-electronic-technology
21084,Sangan Video,,,1.489536,1,1.489536,venture_a,Early Stage Venture,2.0,,crunchbase,Beijing,China,Greater China,"['三感video', '北京三感科技有限责任公司']",,Weibo;Heyi Capital,,Beijing,b08e6bf52d8f4cb194008dbafd6f23e3,,three-senses-video
21085,17doubao.com,,,25.869525,5,14.150592,venture_c,Late Stage Venture,2.0,1033180.0,crunchbase,Beijing,China,Greater China,"['豆包网', 'Bean Bag Network']",,Capital Wings;Bojiang Capital,,Beijing,521e03a9c4b442e6b635fb9faefd1d64,,bean-bag-network
21086,Yifangpin,,,2.979072,1,2.979072,venture_a,Early Stage Venture,1.0,,crunchbase,Chongqing,China,Greater China,"['一方品', 'Chongqing zhenran health technology Co., Ltd']",,Duola Capital,,Heilongjiang,765829f4b5f0432dbcfa89ed47942e24,,one-product
21087,Life No. 1,,,11.351316,2,0.0,venture_b,Early Stage Venture,3.0,,crunchbase,Guangzhou,China,Greater China,"['1号生活', '1 Hao Shenghuo']",,Hongdao Capital;Qianfeng Capital;Empower Investment,,Guangdong,d60ea0c676cf47ae9bab7833c5f69779,,life-no-1
21088,Stuff,,11 - 50,11.135,3,8.65,venture_a,Early Stage Venture,,10580730.0,crunchbase,Boston,United States,US-East,['Delegate'],New England,,,Massachusetts,f514c7ae18a24f8391b7e68d6328e623,02109,delegate-e623
21089,She's Well,,,0.15,5,0.05,venture_unknown,Late Stage Venture,1.0,25234674.0,crunchbase,San Francisco,United States,,,,Alumni Ventures Group,,California,6c7425226abc45df903cb17253a83fe6,,she-s-well
21090,Green Peak Innovations,,,40.0,2,10.0,venture_unknown,Late Stage Venture,,4742551.0,crunchbase,Charlotte,United States,US-Central,,Michigan and Northwest Ohio,,,Michigan,69a603fdcca64a86a1d84e01932b7040,48813,green-peak-innovations
21091,Bredbandsval.se,,,0.853884,1,0.853884,venture_unknown,Late Stage Venture,1.0,324629.0,crunchbase,Stockholm,Sweden,Nordics,,,,"Rundqvist, Paul",Stockholms Lan,43431db507fa46219698d9667ba160fe,115 28,bredbandsval-se
21092,Adgrabber,,1 - 10,0.8599399999999999,1,0.8599399999999999,venture_unknown,Late Stage Venture,1.0,,crunchbase,Jönköping,Sweden,Nordics,,,,"Thomassen, Peter",Jonkopings Lan,e796d5ccc8f44c9caa074891de80a118,554 47,adgrabber
21093,SN BioScience,,,4.421144,1,4.421144,venture_a,Early Stage Venture,1.0,,crunchbase,Seoul,South Korea,Korea,,,OCI,,Seoul-t'ukpyolsi,d68f825ab5e64f95a8d26564764b8e7e,08826,sn-bioscience
